,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19
niepelti,-0.26415568590164185,1.5935609340667725,-0.5156622529029846,1.5580589771270752,-0.14596642553806305,1.0861042737960815,1.0324848890304565,0.6010000109672546,1.0801995992660522,0.8260136246681213,1.0701181888580322,0.5829787254333496,1.162259817123413,0.672877848148346,1.1748080253601074,0.7058659195899963,-0.3603297472000122,0.2124549150466919,0.10158837586641312,-0.21193908154964447,0.4783889949321747,-0.6401328444480896,-0.44377991557121277,-0.5622470378875732,0.525452196598053,-1.864787220954895,0.6045475006103516,-1.5586676597595215,0.7745788097381592,-0.635860800743103,1.240685224533081,0.06807738542556763,0.1540651023387909,0.1121416911482811,-0.9208277463912964,1.001238465309143,-0.43946585059165955,1.3656407594680786,-0.3774617612361908,1.4391638040542603
theseus,-1.0556823015213013,3.272939920425415,-1.150146484375,3.186981201171875,-0.3538411259651184,0.1587313562631607,-0.26754486560821533,0.15002122521400452,-0.10353724658489227,0.3498441278934479,-0.20795279741287231,0.15575602650642395,-0.0837094783782959,0.31260114908218384,-0.017664650455117226,0.4008469581604004,0.13914068043231964,0.5034345388412476,0.19928866624832153,0.5903636813163757,-0.2009115070104599,-0.44431039690971375,-0.09359563887119293,-0.9828664064407349,1.0461342334747314,-0.8715565204620361,1.2627708911895752,-0.8820325136184692,0.9212946891784668,-0.37029895186424255,0.27495336532592773,0.4218663275241852,0.250417560338974,0.5639175772666931,-0.3452925384044647,0.4062032103538513,-0.8910630941390991,3.1540637016296387,-1.0427027940750122,3.234361410140991
hercules,-1.0629955530166626,0.5740516185760498,-0.9930089712142944,0.4881499409675598,0.2461601197719574,0.31251460313796997,-0.16883766651153564,-0.5693537592887878,-1.011741280555725,0.10315544158220291,-0.4437430202960968,-2.1611225605010986,-0.4272180199623108,-2.2036335468292236,-0.3707455098628998,-2.2231171131134033,-0.5585998892784119,-1.9590431451797485,0.019699038937687874,-0.6148573160171509,2.1489009857177734,0.6856546998023987,1.5247840881347656,-0.9120893478393555,1.4968942403793335,-0.8001793026924133,1.7004164457321167,-0.5633677244186401,1.327378273010254,0.5281050801277161,2.3590891361236572,1.041279911994934,2.31770658493042,1.0902018547058105,0.27931317687034607,1.1537021398544312,-0.8310215473175049,0.9975775480270386,-0.9898887276649475,0.7459328770637512
amphitryon,-1.3725560903549194,1.9543604850769043,-1.3698877096176147,1.8492940664291382,-0.2731076776981354,0.7028031349182129,-0.7833845019340515,-0.33002591133117676,-0.9586315751075745,-0.16306965053081512,-1.0090652704238892,-0.39036259055137634,-1.1663507223129272,-0.5201738476753235,-1.0534939765930176,-0.5223914980888367,-1.092400074005127,-0.743811845779419,-0.2710290253162384,-0.3690187931060791,-0.08422823995351791,-0.5046377182006836,-0.3489760160446167,-2.097825050354004,-0.268697053194046,-2.425142526626587,0.7414263486862183,-2.501765012741089,-0.416220098733902,-2.326606512069702,-0.2879963219165802,-0.28012755513191223,-0.4455057978630066,-0.14130830764770508,-0.44726961851119995,0.2181110978126526,-0.9403221011161804,1.2917890548706055,-1.219441533088684,1.9079604148864746
telemachus,-1.3859546184539795,1.6485276222229004,-1.347956895828247,1.5461705923080444,-0.31869107484817505,0.3832342028617859,-0.1941426396369934,0.290271133184433,-0.37774035334587097,0.2705691456794739,-0.7268627882003784,0.13853204250335693,-0.845227837562561,0.0757698267698288,-0.7109174728393555,-0.010318335145711899,-0.3100399374961853,-0.3727124333381653,0.4531553089618683,-0.9006068110466003,0.4685923755168915,-0.9463741779327393,0.522266685962677,-0.9197958707809448,0.06634392589330673,-1.494922399520874,1.4899369478225708,-1.0731794834136963,0.6265535950660706,-0.8996044397354126,0.5493575930595398,-0.7471896409988403,0.599432110786438,-0.36994245648384094,0.2992199659347534,0.3569160997867584,-1.1099985837936401,1.2933350801467896,-1.2830499410629272,1.6390019655227661
