,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19
niepelti,-0.7738017439842224,1.0292211771011353,-0.817964494228363,0.9104882478713989,-0.6588884592056274,0.6383724212646484,-0.5100489258766174,0.42357340455055237,-0.3174402117729187,0.0778627097606659,-0.17810295522212982,-0.27886590361595154,-0.05993294715881348,-0.5626858472824097,0.1150779277086258,-0.6466753482818604,0.3839518129825592,-0.6070026755332947,0.6367736458778381,-0.543995201587677,0.8782404065132141,-0.5074949264526367,1.1103788614273071,-0.4895634353160858,1.328618049621582,-0.4306959807872772,1.3587474822998047,-0.3555266261100769,1.2867460250854492,-0.2109210193157196,0.9449452757835388,0.12493984401226044,0.48316583037376404,0.5185641646385193,0.005209201946854591,0.8676932454109192,-0.4080185890197754,1.0589545965194702,-0.594083845615387,1.0769280195236206
theseus,-0.6141959428787231,1.1145827770233154,-0.6666582226753235,1.0011149644851685,-0.4784364104270935,0.7122840881347656,-0.3082553744316101,0.46975475549697876,-0.1085863932967186,0.09409274905920029,-0.00010423362255096436,-0.2603471577167511,0.07521293312311172,-0.5336828827857971,0.23289085924625397,-0.61866295337677,0.49666470289230347,-0.5908774733543396,0.7467364072799683,-0.5406331419944763,0.9810008406639099,-0.5112480521202087,1.2016102075576782,-0.49449270963668823,1.4103628396987915,-0.4356856048107147,1.445629358291626,-0.3640492856502533,1.3966009616851807,-0.23018112778663635,1.1339384317398071,0.0739198699593544,0.7396612763404846,0.44559285044670105,0.25930270552635193,0.8317137360572815,-0.19163204729557037,1.0964276790618896,-0.40351513028144836,1.142780065536499
hercules,-0.8467673659324646,0.5278666615486145,-0.9347978234291077,0.42962217330932617,-0.8887006044387817,0.22850301861763,-0.8377605080604553,0.10910764336585999,-0.7902628779411316,-0.06029012054204941,-0.7442023754119873,-0.24588321149349213,-0.6271718740463257,-0.4126148223876953,-0.42145344614982605,-0.44382575154304504,-0.08743615448474884,-0.36501139402389526,0.26036760210990906,-0.2863479256629944,0.5987600684165955,-0.2771329879760742,0.9057276248931885,-0.3296988010406494,1.1693676710128784,-0.34146642684936523,1.1995049715042114,-0.26428350806236267,1.1031177043914795,-0.07591941207647324,0.6992783546447754,0.3082585334777832,0.30619344115257263,0.5317081212997437,-0.056175123900175095,0.6129222512245178,-0.43580999970436096,0.6062194108963013,-0.636664867401123,0.5783141851425171
amphitryon,-0.8001722693443298,1.1777695417404175,-0.8730556964874268,1.0550825595855713,-0.7682011127471924,0.7794433236122131,-0.6807453632354736,0.5614588856697083,-0.6056985259056091,0.21854302287101746,-0.566159188747406,-0.1241680160164833,-0.48231881856918335,-0.40173470973968506,-0.31202566623687744,-0.5081767439842224,-0.03478069603443146,-0.5373880863189697,0.24171069264411926,-0.5638242959976196,0.5091199278831482,-0.6140460968017578,0.7648575901985168,-0.6588725447654724,1.0087264776229858,-0.6304928064346313,1.0456390380859375,-0.5568350553512573,0.982149600982666,-0.399269163608551,0.7307788729667664,0.043861035257577896,0.4358612596988678,0.5711041688919067,0.05877811461687088,0.9770039916038513,-0.3637808561325073,1.201386570930481,-0.5813491940498352,1.2274092435836792
telemachus,-0.8940243124961853,0.9118841886520386,-0.9581152200698853,0.8008376955986023,-0.8532727956771851,0.509779155254364,-0.772175669670105,0.30167117714881897,-0.706902801990509,0.0055519044399261475,-0.6756712198257446,-0.2858099937438965,-0.6002678871154785,-0.5298789143562317,-0.43273109197616577,-0.6203048229217529,-0.14065518975257874,-0.6222613453865051,0.1703035533428192,-0.6135515570640564,0.47707894444465637,-0.6386101841926575,0.7627742290496826,-0.6714035272598267,1.0212494134902954,-0.631613552570343,1.0554903745651245,-0.5498382449150085,0.9768359661102295,-0.37834617495536804,0.6620081663131714,0.06236156076192856,0.31735342741012573,0.46626168489456177,-0.0660778358578682,0.7201899290084839,-0.4790184497833252,0.8865711688995361,-0.6880542039871216,0.9268208742141724
